0.28,1.3456099786311029,1.0641286928977394,0.0
0.36,1.571630568330257,1.2365005980818486,0.09717937590938482
0.44,1.7934770511311848,1.4072415220274288,0.19346826813734738
0.52,2.011177951801023,1.5763460868026475,0.28886318407415484
0.6,2.2247617951068865,1.7438089144756443,0.3833606311101131
0.76,2.434257105815871,1.909624627114587,0.4769571166354764
0.84,2.639692408695112,2.073787846787605,0.5696491480405119
0.92,2.841096228511705,2.2362931955628675,0.6614332327155256
1.0,3.0384970900327652,2.3971352955085314,0.7523058780507585
1.08,3.2319235180254084,2.5563087686927366,0.8422635914365041
1.16,3.4214040372567704,2.7138082371836414,0.931302880263042
1.28,3.6069671724939263,2.869628323049395,1.0194202519206395
1.3530612,3.7886414485040323,3.0237636483581554,1.106612213799564
1.3926632,3.966455390054163,3.1762088351780715,1.192875273290108
1.4329386,4.140437521911454,3.326958505577301,1.2782059377825392
1.4787886,4.310616368843022,3.476007281623994,1.3626007146671373
1.5168335,4.477020455615961,3.623349785386299,1.4460561113341694
1.5947467,4.639678306997428,3.7689806389323737,1.5285686351739158
1.6336069,4.798618447754478,3.912894464330367,1.6101347935766566
1.67571,4.953869402654266,4.055085883648429,1.6907510939326589
1.7145,5.105459696463908,4.195549518954726,1.7704140436322027
1.7522767,5.253417853950479,4.334279992317398,1.849120150065568
1.7954043,5.397772399881135,4.471271925804594,1.926865920623022
1.8718517,5.538551859022972,4.606519941484482,2.003647862694832
1.9120011,5.675784756143125,4.74001866142521,2.079462483671291
1.953669,5.809499616008669,4.871762707694918,2.154306290942679
1.9918325,5.93972496338674,5.001746702361774,2.22817579189925
2.0336199,6.066489323044454,5.129965267493916,2.301067493931297
2.073564,6.1898212197489055,5.256413025159514,2.372977904429075
2.1524749,6.309749178267252,5.381084597426706,2.443903530782889
2.2009192,6.426301723366566,5.503974606363651,2.5138408803829932
2.2358825,6.539507379813966,5.625077674038507,2.5827864606196687
2.2750857,6.6493946723765855,5.744388422519413,2.6507367788831813
2.3152544,6.755992125821541,5.861901473874528,2.717688342563825
2.3527513,6.8593282649159075,5.9776114501720095,2.783637659051867
2.4321332,6.959431614426841,6.091512973480007,2.8485812357375866
2.4724832,7.056330699121437,6.203600665866679,2.9125155800112514
2.513174,7.1500540437668105,6.313869149400165,2.9754371992631286
2.5525832,7.240630173130098,6.422313046148622,3.037342600883524
2.596763,7.328087611978375,6.528926978180209,3.098228292262679
2.6376956,7.412454885078775,6.6337055675630765,3.1580907807908862
2.7159429,7.4937605171984165,6.73664343636538,3.2169265738584265
2.7542305,7.572033033104392,6.837735206655252,3.274732178855566
2.7945337,7.64730095756386,6.9369755005008775,3.331504103172586
2.8399298,7.719592815343894,7.034358939970387,3.3872388541997527
2.8772461,7.78893713121161,7.129880147131931,3.441932939327359
2.9223878,7.855362429934145,7.2235337440536735,3.49558286594566
3.0242507,7.918897236278592,7.315314352803776,3.548185141444935
3.0654986,7.979570075012067,7.4052165954503675,3.5997362732154774
3.101679,8.037409470901707,7.493235094061606,3.650232768647541
3.1451435,8.092443948714587,7.57936447070566,3.6996711351314064
3.1820552,8.144702033217861,7.663599347450668,3.7480478800573533
3.2252045,8.194212249178628,7.745934346364789,3.795359510815662
3.3034415,8.241003121364,7.826364089516172,3.8416025347966127
3.3464587,8.285103174541074,7.904883198972975,3.8867734593904593
3.3821726,8.326540933476986,7.981486296803346,3.9308687919874816
3.4232485,8.365344922938851,8.056168005075435,3.9738850399779735
3.463294,8.401543667693785,8.128922945857392,4.015818710752201
3.5016654,8.435165692508882,8.199745741217383,4.0566663117004325
3.5818782,8.466239522151259,8.268631013223555,4.096424350212947
3.6221733,8.494793681388051,8.33557338394406,4.135089333680026
3.6645637,8.520856694986353,8.400567475447048,4.1726577694919476
3.701566,8.544457087713303,8.463607909800665,4.209126165038967
3.743128,8.565623384335993,8.524689309073079,4.244491027711378
3.7831075,8.58438410962152,8.583806295332439,4.278748864899459
3.8620348,8.600767788337041,8.640953490646895,4.311896183993478
3.9020972,8.61480294524965,8.696125517084596,4.343929492383703
3.9485254,8.626518105126442,8.74931699671369,4.374845297460413
3.9824998,8.635941792734574,8.800522551602343,4.404640106613901
4.022439,8.643102532841121,8.849736803818708,4.433310427234422
4.062372,8.648028850213198,8.89695437543093,4.4608527667122555
4.1439114,8.650749269617961,8.94216988850716,4.487263632437681
4.181774,8.651292315822465,8.985377965115546,4.5125395318009796
4.2232103,8.649686513593887,9.026573227324265,4.536676972192418
4.2623353,8.645960387699281,9.06575029720144,4.559672461002264
4.3041186,8.640142462962444,9.102903796846487,4.581522505654734
4.3437977,8.648106229873827,9.135017737860858,4.602512080434154
4.4230375,8.65132421508309,9.164844385743459,4.622185009907259
4.4698915,8.648750263260533,9.192399590694466,4.639858392198825
4.5112987,8.641904527084082,9.217683617533545,4.656286982448947
4.5553675,8.631257060355756,9.240712387261635,4.671502794281106
4.5928154,8.615844919302218,9.261469138082282,4.686581425042008
4.632387,8.59382140379185,9.279970100938568,4.700222170431984
4.7115717,8.568280213534846,9.296200993231786,4.712466487360284
4.7523017,8.538455168117462,9.310180485571744,4.722593351282718
4.7925453,8.505002735744153,9.32191075646266,4.731367207619722
4.83355,8.471313339203004,9.331394738806548,4.738784604829863
4.872115,8.438142284061755,9.338604910535249,4.746062489738817
4.9137144,8.402838445935869,9.343563963665588,4.751813648139341
4.9915924,8.364232157387319,9.346279158979698,4.756043915949216
5.0321894,8.323064485890841,9.346758468055334,4.758128512946328
5.0731955,8.279777340289895,9.345009552999093,4.758790276908596
5.112542,8.235728511768407,9.341039849115868,4.758074219680259
5.1533675,8.191491240807542,9.334842585131721,4.757110969861851
5.1912537,8.145723831154497,9.326460244995337,4.754565003654809
5.276106,8.096110707411215,9.31590281873819,4.750448874461193
5.3186264,8.0445762524093,9.303181172220855,4.7441024260043445
5.351728,7.991940894645389,9.28829196100788,4.736302907091965
5.392856,7.937083949527072,9.271249867393342,4.7270596263664295
5.4354053,7.882730839169472,9.252039154389996,4.717602245512976
5.471897,7.826487193591184,9.230694330703434,4.706556217739239
5.5524497,7.768618780816739,9.207234501319771,4.693939996813016
5.592057,7.70816311842497,9.181663377226391,4.680863182102783
5.6318264,7.6456981731721925,9.154001583488316,4.666100677347206
5.671353,7.581734405464561,9.124285634341494,4.649679274041575
5.7118735,7.517583966733145,9.092504489520552,4.632845867881291
5.7525616,7.454573257421715,9.058697448712419,4.614242897616787
5.8347006,7.390909929900361,9.022888499035256,4.593947620170947
5.8730297,7.3255223283145074,8.985102449842756,4.573080440093253
5.913587,7.2585936446101,8.945380033410384,4.550385021607852
5.9608994,7.190338933515394,8.903729553260206,4.525904683182449
6.0220895,7.123291229831743,8.860176418772292,4.500902590619521
6.064914,7.05615478271112,8.814763147834078,4.474037196356208
6.1446657,6.986807487799328,8.767548292914258,4.44540151502671
6.1826124,6.917933367945566,8.718558042991413,4.416131453360975
6.223409,6.849851677906375,8.66781958359039,4.384985922678294
6.2622604,6.781165075513933,8.615406379378559,4.351981168196739
6.32,6.713591766639326,8.561415924814282,4.318442844235518
6.36,6.644264665716032,8.505905642610646,4.283043619390695
6.4626956,6.574515890329833,8.448898539086034,4.245848410601012
6.5127954,6.504043521659095,8.390432836684901,4.208099541255689
6.551298,6.432379438999246,8.330529815502954,4.168524062810598
6.592621,6.360306284197903,8.269194984149744,4.127151065023619
6.6332054,6.287254217784415,8.20643431472862,4.085529133953599
6.752447,6.213224067806063,8.142286603846488,4.042272812032073
6.7975397,6.138338841376627,8.076775105516433,3.997437741535558
6.834098,6.064816967530238,8.009923717184154,3.9522577787191335
6.873026,5.9894194948394475,7.9417731636182785,3.9054522953932866
6.9122252,5.914263984028534,7.872364879811525,3.8570855349626965
6.956138,5.8373185972228585,7.801693668971682,3.8084389600491595
7.033222,5.760231568816311,7.729788408007041,3.758189748075356
7.076236,5.682516709727567,7.6566787359259125,3.7064108603090675
7.106255,5.604536379812361,7.582380006332086,3.654395169108176
7.143403,5.525607792370933,7.506910466886598,3.6008308791070913
7.196415,5.445762118869198,7.430306300614916,3.545798719099737
7.2389746,5.365169047875713,7.352558120581151,3.4906412133079514
7.312648,5.283090491205277,7.273692674818652,3.4341744843720017
7.356523,5.199428391176065,7.193770654502209,3.3764640166091144
7.39114,5.115176606707092,7.112807017387454,3.3185827039503177
7.4350624,5.031761043485518,7.030852649710908,3.25928047241576
7.4773254,4.9472369885107605,6.9479931649396836,3.1988226844932512
7.514414,4.8619922384463035,6.8643164653953015,3.1385450942773074
7.5955777,4.7761806406287395,6.779912560147411,3.076921200843605
7.63249,4.689450715898707,6.694872349211966,3.0142668486877233
7.6723228,4.602991238203969,6.609286477523635,2.951878237047131
7.712695,4.517396326279047,6.523229163175641,2.888405371625936
7.7533407,4.431373755476238,6.436773289065216,2.82393904987038
7.7921677,4.345291988175459,6.349976406918776,2.760053941466902
7.8725567,4.257457412245633,6.262976437987194,2.6955399719705446
7.9132524,4.170636136310358,6.1758291791671045,2.6303122449178518
7.9523783,4.0834073917069835,6.088623369772674,2.565727151774022
7.992968,3.9956780575153465,6.001431148240729,2.5004489900198075
8.032258,3.908183913882764,5.914615376371433,2.434736861157975
8.076203,3.821679455184758,5.828190538531933,2.3699028265907964
8.155192,3.7364737224891256,5.742297521799337,2.3047007199151004
8.195461,3.650770062259237,5.657024907314557,2.2391912216296146
8.233487,3.5663512846357643,5.5724108973991235,2.1746469263524317
8.2768135,3.4834850696272253,5.488522697236815,2.109829650815237
8.312309,3.4015880428807703,5.405424087721032,2.04484955670605
8.352653,3.3208681607861865,5.323145134667191,1.981196497494004
8.432313,3.2406877920972956,5.241714287323808,1.9177534037220194
8.472451,3.1618278396470636,5.161108802591816,1.8541752308890396
8.512346,3.08364070677258,5.081321365003177,1.7919577326799203
8.55193,3.005938853476051,5.002359943933128,1.7297196012906837
8.592366,2.9295188206516025,4.924198191382872,1.6675651857971252
8.632397,2.8540442531472614,4.846807670365315,1.6068997468008135
8.715795,2.7788970603724277,4.770254667153644,1.546748673179491
8.755516,2.704758738262403,4.6944892795658815,1.4872144557470124
8.791609,2.632277898273154,4.619523875119923,1.4296574704366405
8.832759,2.5621143264988286,4.545404955307795,1.372745443648991
8.871216,2.492668441315629,4.472165851536374,1.3165344702009452
8.913475,2.4248685153577583,4.399781535714863,1.2623322188223165
8.99183,2.35594067735675,4.328312800243218,1.2088794731189743
9.039782,2.286471533576912,4.257671907177598,1.1562632331913838
9.073066,2.220558872063462,4.1879196164368935,1.105785754935208
9.111663,2.15519058777659,4.1193470022230745,1.0560978718744298
9.153975,2.0909419323351752,4.051952631485549,1.0074780649727042
