Time,Motion
22.402586,171.87592
22.42011,171.79138
22.435637,171.79138
22.453167,171.2649
22.469528,171.2649
22.488974,171.31012
22.50334,171.31012
22.520418,171.31012
22.53814,171.13818
22.552198,171.13818
22.570574,170.43884
22.585232,170.43884
22.602474,170.43884
22.621452,171.62592
22.635157,171.62592
22.652905,171.67145
22.669943,171.67145
22.686386,170.59125
22.703644,170.59125
22.719112,170.59125
22.73767,170.72272
22.752125,170.72272
22.772099,171.77777
22.785767,171.77777
22.801924,171.77777
22.820677,171.12067
22.836306,171.12067
22.855852,170.99298
22.870377,170.99298
22.887196,171.1778
22.9034,171.1778
22.919926,171.1778
22.937538,171.36707
22.952026,171.36707
22.972773,170.88513
22.98594,170.88513
23.00286,170.88513
23.020191,172.06152
23.036247,172.06152
23.052546,171.98376
23.07047,171.98376
23.08822,171.37958
23.103971,171.37958
23.118551,171.37958
23.139862,171.42645
23.15251,171.42645
23.173014,171.25531
23.187021,171.25531
23.20169,171.25531
23.220186,171.0935
23.236387,171.0935
23.25377,170.34998
23.269905,170.34998
23.285978,170.2414
23.30385,170.2414
23.319239,170.2414
23.337358,170.2215
23.352211,170.2215
23.370272,170.5263
23.384457,170.5263
23.402243,170.5263
23.419746,170.45581
23.436584,170.45581
23.453568,170.33551
23.469437,170.33551
23.485062,170.90698
23.50289,170.90698
23.518896,170.90698
23.537546,171.25623
23.553492,171.25623
23.574373,170.38574
23.586056,170.38574
23.604937,170.38574
23.62452,170.12317
23.63589,170.12317
23.653976,170.39703
23.669765,170.39703
23.686388,171.05042
23.70306,171.05042
23.719082,171.05042
23.739536,171.06915
23.755838,171.06915
23.775156,171.15686
23.786112,171.15686
23.803953,170.73529
23.820318,170.73529
23.836712,170.73529
23.85383,171.2464
23.86752,171.2464
23.88844,171.84998
23.903013,171.84998
23.918512,171.84998
23.937597,173.37012
23.951345,173.37012
23.97341,172.9458
23.98553,172.9458
24.001917,172.9458
24.020456,173.17535
24.035755,173.17535
24.05374,174.00763
24.068981,174.00763
24.089613,174.7464
24.10309,174.7464
24.120396,174.7464
24.138845,178.0282
24.152512,178.0282
24.170292,177.42859
24.185917,177.42859
24.202785,177.42859
24.21919,176.80743
24.236088,176.80743
24.254576,179.24268
24.270021,179.24268
24.286745,178.90277
24.303982,178.90277
24.319412,178.90277
24.336657,181.05298
24.353306,181.05298
24.370396,181.75574
24.385324,181.75574
24.401756,181.75574
24.419407,184.44446
24.43679,184.44446
24.453777,185.38098
24.468943,185.38098
24.486107,186.15558
24.502989,186.15558
24.518013,186.15558
24.537308,187.8244
24.553787,187.8244
24.570047,190.17542
24.586481,190.17542
24.603968,190.70801
24.620419,190.70801
24.63671,190.70801
24.65466,191.34589
24.669094,191.34589
24.690792,192.62402
24.701977,192.62402
24.71924,192.62402
24.736734,193.76788
24.75472,193.76788
24.770931,195.91302
24.785122,195.91302
24.802078,195.91302
24.82,197.85828
24.835909,197.85828
24.855755,198.04999
24.869658,198.04999
24.888735,198.05096
24.903076,198.05096
24.918772,198.05096
24.937744,199.6424
24.952406,199.6424
24.971203,200.59283
24.985838,200.59283
25.003593,200.59283
25.020657,200.91559
25.036366,200.91559
25.053076,201.51971
25.069796,201.51971
25.085941,203.14703
25.103373,203.14703
25.11838,203.14703
25.138557,204.3941
25.153048,204.3941
25.17208,204.64026
25.186514,204.64026
25.202284,204.64026
25.220242,206.51678
25.23593,206.51678
25.25527,205.70251
25.269766,205.70251
25.285938,206.7091
25.30404,206.7091
25.318783,206.7091
25.338146,206.88892
25.352785,206.88892
25.370651,207.48871
25.385977,207.48871
25.40248,207.48871
25.42044,209.06976
25.436644,209.06976
25.453165,209.78168
25.468662,209.78168
25.485703,211.59723
25.504107,211.59723
25.519123,211.59723
25.537659,211.8487
25.553223,211.8487
25.570261,212.66669
25.587326,212.66669
25.603659,213.36157
25.619553,213.36157
25.635141,213.36157
25.654892,214.9632
25.668676,214.9632
25.688614,216.47675
25.702713,216.47675
25.720745,216.47675
25.737276,217.24677
25.752293,217.24677
25.771088,217.66217
25.785906,217.66217
25.802225,217.66217
25.820377,218.20001
25.836195,218.20001
25.854685,219.56128
25.86861,219.56128
25.88642,220.81335
25.903572,220.81335
25.919287,220.81335
25.93686,222.51147
25.951986,222.51147
25.975243,221.7826
25.985712,221.7826
26.002628,221.7826
26.01997,223.34814
26.035053,223.34814
