0.12,387.768
0.16,389.30853
0.2,389.30853
0.24,390.62964
0.28,392.5985
0.30677927,392.5985
0.32,391.81714
0.34118026,393.8545
0.3578806,393.8545
0.37529942,395.3097
0.38851613,395.3097
0.41458973,396.18848
0.4241351,396.18848
0.44004294,396.18848
0.46279564,397.21576
0.47340888,397.21576
0.49001926,399.12018
0.50630116,399.12018
0.5249049,400.859
0.5411138,400.859
0.5568717,400.859
0.57439286,402.17017
0.58950573,402.17017
0.6069835,403.076
0.6247799,403.076
0.63999254,403.076
0.6584107,403.83014
0.67487633,403.83014
0.69055283,405.7763
0.70544124,405.7763
0.7356597,405.7763
0.7466803,407.9721
0.7606459,407.9721
0.77887946,408.83038
0.79558855,408.83038
0.810541,410.3006
0.826663,410.3006
0.8434552,410.3006
0.86105454,413.03284
0.87650895,413.03284
0.89480734,414.17865
0.9106791,414.17865
0.9288468,415.49707
0.943042,415.49707
0.9593455,415.49707
0.97768646,417.2171
0.9926943,417.2171
1.0097653,418.21753
1.0261027,418.21753
1.0426997,418.21753
1.0601293,420.0345
1.0757146,420.0345
1.0943818,420.69568
1.1095651,420.69568
1.1282884,422.93927
1.1438823,422.93927
1.1609955,422.93927
1.1780577,424.22882
1.1930385,424.22882
1.2102429,425.1958
1.2282541,425.1958
1.243107,425.1958
1.2610066,426.3169
1.276144,426.3169
1.2941266,427.81323
1.3099469,427.81323
1.3288311,429.40332
1.3457377,429.40332
1.3598475,429.40332
1.3772118,431.1667
1.3941524,431.1667
1.41166,433.53516
1.4268072,433.53516
1.4423251,433.53516
1.4645356,435.61603
1.479568,435.61603
1.4985819,437.62396
1.5102803,437.62396
1.5287821,441.0904
1.5428827,441.0904
1.559853,441.0904
1.5784557,442.27374
1.5927737,442.27374
1.6123224,444.65112
1.6275575,444.65112
1.6426218,444.65112
1.6617472,446.45026
1.6766874,446.45026
1.6939608,448.41064
1.7102914,448.41064
1.7278234,450.85803
1.7427009,450.85803
1.7601829,450.85803
1.7799742,452.8319
1.7943908,452.8319
1.811237,454.7959
1.8268644,454.7959
